indice,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc,masa_g,sensor,voltaje_V
334,,169.6507784999999,2026-05-28T08:39:49.791,2026-05-28T08:55:19.791,607.23,balanza,
335,Error Arduino: HX711 not found.,169.67410099999984,2026-05-28T08:39:49.814,2026-05-28T08:55:19.814,,balanza,
678,,169.71501279999984,2026-05-28T08:39:49.857,2026-05-28T08:55:19.857,,multimetro,8.1957e-05
679,,169.9646605999999,2026-05-28T08:39:50.107,2026-05-28T08:55:20.107,,multimetro,8.1821e-05
680,,170.21473930000002,2026-05-28T08:39:50.357,2026-05-28T08:55:20.357,,multimetro,8.0858e-05
681,,170.4647078999999,2026-05-28T08:39:50.609,2026-05-28T08:55:20.609,,multimetro,8.134e-05
336,,170.66759860000002,2026-05-28T08:39:50.807,2026-05-28T08:55:20.807,607.17,balanza,
337,Error Arduino: HX711 not found.,170.6907323999999,2026-05-28T08:39:50.835,2026-05-28T08:55:20.835,,balanza,
682,,170.71496609999986,2026-05-28T08:39:50.859,2026-05-28T08:55:20.859,,multimetro,8.1224e-05
683,,170.96477099999993,2026-05-28T08:39:51.107,2026-05-28T08:55:21.107,,multimetro,8.1507e-05
684,,171.21493769999984,2026-05-28T08:39:51.359,2026-05-28T08:55:21.359,,multimetro,8.1455e-05
685,,171.46468299999992,2026-05-28T08:39:51.609,2026-05-28T08:55:21.609,,multimetro,8.1361e-05
338,,171.6844148,2026-05-28T08:39:51.828,2026-05-28T08:55:21.828,607.11,balanza,
339,Error Arduino: HX711 not found.,171.7075918999999,2026-05-28T08:39:51.851,2026-05-28T08:55:21.851,,balanza,
686,,171.71485489999986,2026-05-28T08:39:51.858,2026-05-28T08:55:21.858,,multimetro,8.1811e-05
687,,171.9647012999999,2026-05-28T08:39:52.107,2026-05-28T08:55:22.107,,multimetro,8.291e-05
688,,172.21490189999986,2026-05-28T08:39:52.357,2026-05-28T08:55:22.357,,multimetro,8.2795e-05
689,,172.4647485999999,2026-05-28T08:39:52.609,2026-05-28T08:55:22.609,,multimetro,8.1298e-05
340,,172.70130729999983,2026-05-28T08:39:52.844,2026-05-28T08:55:22.844,607.21,balanza,
690,,172.71442409999986,2026-05-28T08:39:52.858,2026-05-28T08:55:22.858,,multimetro,8.1518e-05
341,Error Arduino: HX711 not found.,172.72460339999998,2026-05-28T08:39:52.864,2026-05-28T08:55:22.864,,balanza,
691,,172.96484399999986,2026-05-28T08:39:53.107,2026-05-28T08:55:23.107,,multimetro,8.2544e-05
692,,173.21459619999996,2026-05-28T08:39:53.359,2026-05-28T08:55:23.359,,multimetro,8.2638e-05
693,,173.46478939999997,2026-05-28T08:39:53.609,2026-05-28T08:55:23.609,,multimetro,8.2596e-05
694,,173.71528779999994,2026-05-28T08:39:53.851,2026-05-28T08:55:23.851,,multimetro,8.3067e-05
342,,173.71821679999994,2026-05-28T08:39:53.861,2026-05-28T08:55:23.861,607.13,balanza,
343,Error Arduino: HX711 not found.,173.74136239999984,2026-05-28T08:39:53.880,2026-05-28T08:55:23.880,,balanza,
695,,173.9647218,2026-05-28T08:39:54.109,2026-05-28T08:55:24.109,,multimetro,8.2449e-05
696,,174.21467469999993,2026-05-28T08:39:54.359,2026-05-28T08:55:24.359,,multimetro,8.2648e-05
697,,174.46508329999983,2026-05-28T08:39:54.609,2026-05-28T08:55:24.609,,multimetro,8.3339e-05
698,,174.71486589999995,2026-05-28T08:39:54.857,2026-05-28T08:55:24.857,,multimetro,8.3036e-05
344,,174.7350274999999,2026-05-28T08:39:54.873,2026-05-28T08:55:24.873,607.14,balanza,
345,Error Arduino: HX711 not found.,174.75807179999993,2026-05-28T08:39:54.898,2026-05-28T08:55:24.898,,balanza,
699,,174.96463689999996,2026-05-28T08:39:55.107,2026-05-28T08:55:25.107,,multimetro,8.3266e-05
700,,175.21483579999995,2026-05-28T08:39:55.357,2026-05-28T08:55:25.357,,multimetro,8.3685e-05
701,,175.46526369999992,2026-05-28T08:39:55.609,2026-05-28T08:55:25.609,,multimetro,8.3308e-05
702,,175.7149632999999,2026-05-28T08:39:55.859,2026-05-28T08:55:25.859,,multimetro,8.3381e-05
346,,175.75183399999992,2026-05-28T08:39:55.895,2026-05-28T08:55:25.895,607.13,balanza,
347,Error Arduino: HX711 not found.,175.7749758,2026-05-28T08:39:55.914,2026-05-28T08:55:25.914,,balanza,
703,,175.96480840000004,2026-05-28T08:39:56.109,2026-05-28T08:55:26.109,,multimetro,8.3465e-05
704,,176.21478060000004,2026-05-28T08:39:56.357,2026-05-28T08:55:26.357,,multimetro,8.3214e-05
705,,176.46475459999988,2026-05-28T08:39:56.607,2026-05-28T08:55:26.607,,multimetro,8.3632e-05
706,,176.7150334999999,2026-05-28T08:39:56.850,2026-05-28T08:55:26.850,,multimetro,8.3842e-05
348,,176.76861919999988,2026-05-28T08:39:56.907,2026-05-28T08:55:26.907,607.2,balanza,
349,Error Arduino: HX711 not found.,176.79170139999997,2026-05-28T08:39:56.936,2026-05-28T08:55:26.936,,balanza,
707,,176.96470780000004,2026-05-28T08:39:57.107,2026-05-28T08:55:27.107,,multimetro,8.3496e-05
708,,177.21517099999983,2026-05-28T08:39:57.358,2026-05-28T08:55:27.358,,multimetro,8.379e-05
709,,177.46485469999993,2026-05-28T08:39:57.607,2026-05-28T08:55:27.607,,multimetro,8.3957e-05
710,,177.71469079999997,2026-05-28T08:39:57.859,2026-05-28T08:55:27.859,,multimetro,8.3706e-05
350,,177.78563859999986,2026-05-28T08:39:57.930,2026-05-28T08:55:27.930,607.13,balanza,
351,Error Arduino: HX711 not found.,177.80881899999986,2026-05-28T08:39:57.947,2026-05-28T08:55:27.947,,balanza,
711,,177.9647998999999,2026-05-28T08:39:58.109,2026-05-28T08:55:28.109,,multimetro,8.4051e-05
712,,178.2146229,2026-05-28T08:39:58.357,2026-05-28T08:55:28.357,,multimetro,8.4104e-05
713,,178.46473889999993,2026-05-28T08:39:58.609,2026-05-28T08:55:28.609,,multimetro,8.3936e-05
714,,178.71492820000003,2026-05-28T08:39:58.859,2026-05-28T08:55:28.859,,multimetro,8.3988e-05
352,,178.80234240000004,2026-05-28T08:39:58.947,2026-05-28T08:55:28.947,607.17,balanza,
353,Error Arduino: HX711 not found.,178.8255385,2026-05-28T08:39:58.967,2026-05-28T08:55:28.967,,balanza,
715,,178.96463019999987,2026-05-28T08:39:59.106,2026-05-28T08:55:29.106,,multimetro,8.4041e-05
716,,179.2145696,2026-05-28T08:39:59.357,2026-05-28T08:55:29.357,,multimetro,8.3674e-05
717,,179.46464969999988,2026-05-28T08:39:59.607,2026-05-28T08:55:29.607,,multimetro,8.3873e-05
718,,179.7148995,2026-05-28T08:39:59.858,2026-05-28T08:55:29.858,,multimetro,8.4051e-05
354,,179.8191844999999,2026-05-28T08:39:59.963,2026-05-28T08:55:29.963,607.16,balanza,
355,Error Arduino: HX711 not found.,179.84238589999995,2026-05-28T08:39:59.980,2026-05-28T08:55:29.980,,balanza,
719,,179.9647241,2026-05-28T08:40:00.109,2026-05-28T08:55:30.109,,multimetro,8.38e-05
720,,180.21498509999992,2026-05-28T08:40:00.357,2026-05-28T08:55:30.357,,multimetro,8.4449e-05
721,,180.46477029999983,2026-05-28T08:40:00.609,2026-05-28T08:55:30.609,,multimetro,8.4062e-05
722,,180.7148454999999,2026-05-28T08:40:00.850,2026-05-28T08:55:30.850,,multimetro,8.3674e-05
356,,180.83588969999983,2026-05-28T08:40:00.980,2026-05-28T08:55:30.980,607.15,balanza,
357,Error Arduino: HX711 not found.,180.85922809999988,2026-05-28T08:40:01.000,2026-05-28T08:55:31.000,,balanza,
723,,180.96466499999997,2026-05-28T08:40:01.108,2026-05-28T08:55:31.108,,multimetro,8.3978e-05
724,,181.21490199999994,2026-05-28T08:40:01.357,2026-05-28T08:55:31.357,,multimetro,8.3915e-05
725,,181.46473360000005,2026-05-28T08:40:01.607,2026-05-28T08:55:31.607,,multimetro,8.3957e-05
726,,181.71466669999995,2026-05-28T08:40:01.858,2026-05-28T08:55:31.858,,multimetro,8.4229e-05
358,,181.85278949999997,2026-05-28T08:40:01.997,2026-05-28T08:55:31.997,607.17,balanza,
359,Error Arduino: HX711 not found.,181.87587140000005,2026-05-28T08:40:02.014,2026-05-28T08:55:32.014,,balanza,
727,,181.9648098,2026-05-28T08:40:02.107,2026-05-28T08:55:32.107,,multimetro,8.3821e-05
728,,182.21458549999988,2026-05-28T08:40:02.357,2026-05-28T08:55:32.357,,multimetro,8.3434e-05
729,,182.4646378,2026-05-28T08:40:02.607,2026-05-28T08:55:32.607,,multimetro,8.4114e-05
730,,182.7154106999999,2026-05-28T08:40:02.857,2026-05-28T08:55:32.857,,multimetro,8.3538e-05
360,,182.86945879999985,2026-05-28T08:40:03.013,2026-05-28T08:55:33.013,607.13,balanza,
361,Error Arduino: HX711 not found.,182.8925850999999,2026-05-28T08:40:03.036,2026-05-28T08:55:33.036,,balanza,
731,,182.96461019999992,2026-05-28T08:40:03.108,2026-05-28T08:55:33.108,,multimetro,8.3266e-05
732,,183.21508500000004,2026-05-28T08:40:03.357,2026-05-28T08:55:33.357,,multimetro,8.4114e-05
733,,183.4649227,2026-05-28T08:40:03.607,2026-05-28T08:55:33.607,,multimetro,8.3559e-05
734,,183.71488839999984,2026-05-28T08:40:03.857,2026-05-28T08:55:33.857,,multimetro,8.3737e-05
362,,183.8862655999999,2026-05-28T08:40:04.030,2026-05-28T08:55:34.030,607.14,balanza,
363,Error Arduino: HX711 not found.,183.9093863999999,2026-05-28T08:40:04.047,2026-05-28T08:55:34.047,,balanza,
735,,183.964923,2026-05-28T08:40:04.107,2026-05-28T08:55:34.107,,multimetro,8.4271e-05
736,,184.21474179999996,2026-05-28T08:40:04.357,2026-05-28T08:55:34.357,,multimetro,8.3863e-05
737,,184.46522319999985,2026-05-28T08:40:04.607,2026-05-28T08:55:34.607,,multimetro,8.3601e-05
738,,184.7146525999999,2026-05-28T08:40:04.858,2026-05-28T08:55:34.858,,multimetro,8.3475e-05
364,,184.90293769999994,2026-05-28T08:40:05.046,2026-05-28T08:55:35.046,607.14,balanza,
365,Error Arduino: HX711 not found.,184.92616959999987,2026-05-28T08:40:05.064,2026-05-28T08:55:35.064,,balanza,
739,,184.9703027999999,2026-05-28T08:40:05.114,2026-05-28T08:55:35.114,,multimetro,8.3643e-05
740,,185.21497639999984,2026-05-28T08:40:05.357,2026-05-28T08:55:35.357,,multimetro,8.3507e-05
741,,185.46470099999988,2026-05-28T08:40:05.608,2026-05-28T08:55:35.608,,multimetro,8.3559e-05
742,,185.71483489999991,2026-05-28T08:40:05.857,2026-05-28T08:55:35.857,,multimetro,8.3748e-05
366,,185.91961979999996,2026-05-28T08:40:06.064,2026-05-28T08:55:36.064,607.13,balanza,
367,Error Arduino: HX711 not found.,185.94276969999987,2026-05-28T08:40:06.087,2026-05-28T08:55:36.087,,balanza,
743,,185.9646419999999,2026-05-28T08:40:06.108,2026-05-28T08:55:36.108,,multimetro,8.3727e-05
744,,186.21482459999993,2026-05-28T08:40:06.357,2026-05-28T08:55:36.357,,multimetro,8.3748e-05
745,,186.4646447,2026-05-28T08:40:06.607,2026-05-28T08:55:36.607,,multimetro,8.3727e-05
746,,186.71448309999982,2026-05-28T08:40:06.859,2026-05-28T08:55:36.859,,multimetro,8.3612e-05
368,,186.93639299999995,2026-05-28T08:40:07.080,2026-05-28T08:55:37.080,607.15,balanza,
369,Error Arduino: HX711 not found.,186.95970549999993,2026-05-28T08:40:07.098,2026-05-28T08:55:37.098,,balanza,
747,,186.96482100000003,2026-05-28T08:40:07.108,2026-05-28T08:55:37.108,,multimetro,8.3381e-05
748,,187.21494099999995,2026-05-28T08:40:07.357,2026-05-28T08:55:37.357,,multimetro,8.3873e-05
749,,187.46459019999998,2026-05-28T08:40:07.607,2026-05-28T08:55:37.607,,multimetro,8.3758e-05
750,,187.71487219999995,2026-05-28T08:40:07.857,2026-05-28T08:55:37.857,,multimetro,8.3769e-05
370,,187.95325549999984,2026-05-28T08:40:08.097,2026-05-28T08:55:38.097,607.15,balanza,
751,,187.96464760000003,2026-05-28T08:40:08.107,2026-05-28T08:55:38.107,,multimetro,8.402e-05
371,Error Arduino: HX711 not found.,187.9763739,2026-05-28T08:40:08.114,2026-05-28T08:55:38.114,,balanza,
752,,188.2146155999999,2026-05-28T08:40:08.357,2026-05-28T08:55:38.357,,multimetro,8.3842e-05
753,,188.46473360000005,2026-05-28T08:40:08.608,2026-05-28T08:55:38.608,,multimetro,8.379e-05
754,,188.71461709999994,2026-05-28T08:40:08.859,2026-05-28T08:55:38.859,,multimetro,8.3936e-05
755,,188.96494269999994,2026-05-28T08:40:09.109,2026-05-28T08:55:39.109,,multimetro,8.379e-05
372,,188.9700284999999,2026-05-28T08:40:09.114,2026-05-28T08:55:39.114,607.14,balanza,
373,,188.98329599999988,2026-05-28T08:40:09.127,2026-05-28T08:55:39.127,607.14,balanza,
374,Error Arduino: HX711 not found.,189.00644869999996,2026-05-28T08:40:09.147,2026-05-28T08:55:39.147,,balanza,
756,,189.21464449999985,2026-05-28T08:40:09.359,2026-05-28T08:55:39.359,,multimetro,8.3769e-05
757,,189.46457999999984,2026-05-28T08:40:09.607,2026-05-28T08:55:39.607,,multimetro,8.3821e-05
758,,189.71489899999983,2026-05-28T08:40:09.859,2026-05-28T08:55:39.859,,multimetro,8.3831e-05
759,,189.9647531999999,2026-05-28T08:40:10.108,2026-05-28T08:55:40.108,,multimetro,8.3884e-05
375,,190.00007540000001,2026-05-28T08:40:10.143,2026-05-28T08:55:40.143,607.15,balanza,
